Item #,Description,Bottle Size,Vintage,Vendor,Case Size,Pack Qty,Unit Price,Pack Price,Case Price,Current Inventory On Hand,Item Unit Cost,Item Case Cost,UPC data
7827,ABSOLUT VODKA MANDARIN,1.75L,,GAFY,6,1,36.99,0,0,3,31.09,186.54,835229002609
1852,ABSOLUT VODKA MANDRIN,50ML,,GAFY,120,1,2.19,0,0,89,1.91,229.2,835229002005
1848,ABSOLUT VODKA MANDRIN,750ML,,ALAL,12,1,27.99,0,0,13,20.09,241.08,835229002302
1848,ABSOLUT VODKA MANDRIN,750ML,,ALAL,12,1,27.99,0,0,13,17.09,205.08,835229002302
1851,ABSOLUT VODKA MANDRIN,375ML,,ALAL,24,1,17.99,0,0,4,12.89,309.36,835229002203
1852,ABSOLUT VODKA MANDRIN,50ML,,GAFY,120,1,2.19,0,0,89,1.91,229.2,875690
1851,ABSOLUT VODKA MANDRIN,375ML,,ALAL,24,1,17.99,0,0,4,12.89,309.36,875590
1848,ABSOLUT VODKA MANDRIN,750ML,,ALAL,12,1,27.99,0,0,13,20.09,241.08,875580
1848,ABSOLUT VODKA MANDRIN,750ML,,ALAL,12,1,27.99,0,0,13,17.09,205.08,875580
4327,ABSOLUT VODKA VANILLA,1L,,GAFY,12,1,30.99,0,0,0,25,300,835229006409
7828,ABSOLUT VODKA VANILLA,750ML,,GAFY,12,1,26.99,0,0,4,17.09,205.08,835229006300
13817,ACID BLONDIE CIGAR      4X38 MADURO,NONE,,SUNSET,40,1,5.39,0,0,49,4.35,174,876742001137
13817,ACID BLONDIE CIGAR      4X38 MADURO,NONE,,SUNSET,40,1,5.39,0,0,49,4.35,174,876742003070
13818,ACID KUBA KUBA CIGAR      5X56,NONE,,SUNSET,24,1,9.49,0,0,0,7.4167,178,876742001144
13893,ADICTIVO TEQUILA BLANCO,750ML,,11,6,1,58.99,0,0,6,44.09,264.54,7500462214319
13894,ADICTIVO TEQUILA REPOSADO,750ML,,11,6,1,62.99,0,0,5,47.09,282.54,7500462214326
13652,AFFRESCHI NERO D AVOLA RED,750ML,,MTMT,12,1,12.49,0,0,12,8.6667,104,15643411533
13651,AFFRESCHI PINOT GRIGIO,750ML,,MTMT,12,1,12.49,0,0,0,6.6667,80,15643411526
9541,AGUA DE PIEDRA GR. RES. MALBEC,750ML,,MTMT,12,1,14.49,0,0,3,9.3333,112,15643243929
15754,AGUARDIENTE ANTIOQUENO,1L,,ALAL,12,1,24.99,0,0,1,19.14,229.68,664858000065
14297,AIX PROVENCE  ROSE,750ML,,ALAL,12,1,23.99,0,0,8,16.67,200.04,859310006000
14726,ALACRAN BLANCO,750ML,,JJJA,6,1,41.99,0,0,2,32,192,7503015650015
14728,ALACRAN REPOSADO,750ML,,JJJA,6,1,45.99,0,0,2,35,210,7503015650602
8859,ALAMOS MALBEC,750ML,,GAGA,12,1,16.99,0,0,6,11.01,132.12,85000018194
8859,ALAMOS MALBEC,750ML,,GAGA,12,1,16.99,0,0,6,11.01,132.12,89046096031
7156,ALAMOS MALBEC SELECTION,750ML,,GAGA,12,1,20.99,0,0,8,14.34,172.08,85000018200
2258,A LARGE ICE 20LBS,NONE,,EDDIN,1,1,5.99,0,0,61,3.8,3.8,22583
2258,A LARGE ICE 20LBS,NONE,,EDDIN,1,1,5.99,0,0,61,3.8,3.8,786848000203
2258,A LARGE ICE 20LBS,NONE,,EDDIN,1,1,5.99,0,0,61,3.8,3.8,786848000203
2258,A LARGE ICE 20LBS,NONE,,EDDIN,1,1,5.99,0,0,61,3.8,3.8,22583
4477,ALB VODKA,750ML,,FLAL,6,1,16.99,0,0,6,16.09,96.54,793888644731
11139,ALIANCA VINHO VERDE WHITE,750ML,,TITI,12,1,6.99,0,0,0,4.6667,56,89396711219
6950,ALIZE BLEU,750ML,,RNAL,12,1,24.99,0,0,4,18.99,227.88,84692206148
12020,ALIZE  PEACH,750ML,,FLAL,6,1,24.99,0,0,1,23.77,142.62,84692213108
15050,ALLAGASH CURIEUX 4PK NR,12OZ,,RPRP,24,4,0,18.99,106.99,8,3.5417,85,603675108820
14830,ALLAGASH SKI HOUSE 6PK CANS,12OZ,,RPRP,24,6,0,12.49,55.99,0,1.8771,45.05,603675263680
14406,ALLAGASH WHITE 6PK NR,12OZ,,RPRP,24,6,0,14.29,53.99,120,1.7938,43.05,603675101883
14406,ALLAGASH WHITE 6PK NR,12OZ,,RPRP,24,6,0,14.29,53.99,120,1.7938,43.05,603675101876
15149,ALLAN SCOTT SAUVIGON BLANC,750ML,,WBWB,12,1,16.99,0,0,8,11.3333,136,645549120958
13143,ALLEGRINI VALPOLICELLA,750ML,,GAGA,12,1,17.99,0,0,20,12,144,812643020013
13143,ALLEGRINI VALPOLICELLA,750ML,,GAGA,12,1,17.99,0,0,20,12,144,812643020013
14235,ALLENS BANANA LIQUER,1L,,10,12,1,9.99,0,0,2,6.493,77.916,89552000263
3987,ALLENS  BLUE CURACAO,1L,,10,12,1,9.99,0,0,14,5.4933,65.92,89552900662
3987,ALLENS  BLUE CURACAO,1L,,10,12,1,9.99,0,0,14,5.4933,65.92,89552900662
3989,ALLENS DARK CACAO,1L,,10,12,1,9.99,0,0,8,5.4933,65.92,89552000317
3993,ALLENS GREEN CR MENT,1L,,10,12,1,9.99,0,0,2,5.4933,65.92,89552000287
14233,ALLENS MELON LIQUER,1L,,10,12,1,9.99,0,0,3,6.493,77.916,89552446252
14233,ALLENS MELON LIQUER,1L,,10,12,1,9.99,0,0,3,6.493,77.916,89552446252
3992,ALLENS PEACH SCHNPS,1L,,10,12,1,9.99,0,0,6,5.4933,65.92,89552477263
14234,ALLENS SOUR APPLE LIQUER,1L,,10,12,1,9.99,0,0,1,5.49,65.88,89552900945
3988,ALLENS TRIPLE SEC,1L,,10,12,1,9.99,0,0,15,5.4933,65.92,89552477294
3988,ALLENS TRIPLE SEC,1L,,10,12,1,9.99,0,0,15,5.4933,65.92,89552477294
14951,ALLENS WHITE CACAO,1L,,10,12,1,9.99,0,0,2,6.493,77.916,89552000300
3994,ALLENS WHITE CR MENT,1L,,10,12,1,9.99,0,0,3,5.4933,65.92,89552000294
1713,ALMADEN CABERNET,5L,,ALAL,4,1,22.99,0,0,8,21.09,84.36,80120281510
1713,ALMADEN CABERNET,5L,,ALAL,4,1,22.99,0,0,8,21.09,84.36,80120281510
2286,ALMADEN CHARDONNAY,5L,,ALAL,4,1,22.99,0,0,11,21.09,84.36,80120281534
2286,ALMADEN CHARDONNAY,5L,,ALAL,4,1,22.99,0,0,11,21.09,84.36,80120281534
2102,ALMADEN MERLOT,5L,,ALAL,4,1,23.99,0,0,5,21.09,84.36,80120115037
2102,ALMADEN MERLOT,5L,,ALAL,4,1,23.99,0,0,5,21.09,84.36,80120115037
9245,ALMADEN PINOT GRIGIO,5L,,ALAL,4,1,22.99,0,0,24,21.09,84.36,80120281633
13491,ALMADEN  RHINE,5L,,ALAL,4,1,23.99,0,0,6,21.09,84.36,80120281763
13628,ALSACE WILLM GEWURZTRAMINER,750ML,,MTMT,12,1,15.99,0,0,8,11.3333,136,819243001183
13627,ALSACE WILLM PINOT BLANC,750ML,,MTMT,12,1,15.99,0,0,7,9.9167,119,819243001138
8393,ALTO LIVELLO PINOT GRIGIO,750ML,,SHORE,12,1,9.29,0,0,16,6,72,813102010231
15839,ALTOS OLMECA TEQUILA BLANCO,750ML,,FYFY,6,1,34.99,0,0,6,27.0933,162.56,80432106846
13667,ALVAREZ DE TOLEDO MENCIA RED,750ML,,MTMT,12,1,10.99,0,0,12,7.3333,88,15643255953
8982,AL VERDI PINOT GRIGIO,750ML,,ABAB,12,1,9.49,0,0,16,5.33,63.96,80175194735
11978,AL VERDI PINOT GRIGIO,1.5L,,ABAB,6,1,13.99,0,0,24,10.33,61.98,80175194742
8982,AL VERDI PINOT GRIGIO,750ML,,ABAB,12,1,9.49,0,0,16,6.33,75.96,80175194735
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,82928399824
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,82928399015
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,82928399015
15615,AMARETTO DI AMORE,375ML,,ALAL,24,1,11.99,0,0,0,7.99,191.84,
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,82928399824
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,88004024451
1477,AMARETTO DI AMORE,750ML,,ALAL,12,1,15.79,0,0,15,12.09,145.08,88004024451
14782,AMARO DELL ETNA,1L,,10,6,1,32.99,0,0,5,25.99,155.94,
13992,AMERICAN SPIRIT BLUE,KING,,3,10,1,15.09,0,0,11,12.294,122.94,47995855086
13992,AMERICAN SPIRIT BLUE,KING,,3,10,1,15.09,0,0,11,12.294,122.94,47995855086
13994,AMERICAN SPIRIT DARK GREEN,KING,,3,10,1,15.09,0,0,11,12.718,127.18,47995855222
13994,AMERICAN SPIRIT DARK GREEN,KING,,3,10,1,15.09,0,0,11,12.718,127.18,47995855222
13996,AMERICAN SPIRIT GOLD,KING,,3,10,1,15.09,0,0,8,12.718,127.18,47995855253
13993,AMERICAN SPIRIT LIGHT GREEN,KING,,3,10,1,15.09,0,0,11,12.219,122.19,47995855055
13993,AMERICAN SPIRIT LIGHT GREEN,KING,,3,10,1,15.09,0,0,11,12.718,127.18,47995855055
13995,AMERICAN SPIRIT YELLOW,KING,,3,10,1,15.09,0,0,4,12.294,122.94,47995855093
15805,AMERICAN WINE ADVENT CALENDAR,187ML,,ALAL,24,24,0,74.99,0,72,2.38,57.12,
14396,AMINO BERRY ENERGY DRINK VEGAN,12OZ,,SHORE,12,1,2.49,0,59.99,7,1.7917,21.5,850019469745
14942,AMMUNITION PINOT NOIR,750ML,,MTMT,12,1,19.99,0,0,0,13,156,852116005048
14943,AMMUNITION STRAIGHT BOURBON WHISKEY,750ML,,MTMT,6,1,46.99,0,0,6,36.3333,218,852116005246
3917,AMSTEL LIGHT  12 PK CANS,12OZ,,RPRP,24,12,0,19.99,37.99,72,1.3021,31.25,72890001511
2818,AMSTEL LIGHT  12PK NRS,12OZ,,RPRP,24,12,0,21.49,39.99,48,1.4271,34.25,72890100160
2818,AMSTEL LIGHT  12PK NRS,12OZ,,RPRP,24,12,0,21.49,39.99,48,1.4271,34.25,72890100160
2700,AMSTEL LIGHT  6PK NR,12OZ,,RPRP,24,6,1.79,11.19,39.99,24,1.4271,34.25,7289848
2700,AMSTEL LIGHT  6PK NR,12OZ,,RPRP,24,6,1.79,11.19,39.99,24,1.4271,34.25,72890100115
14325,ANCIANO GARNACHA,750ML,,WELL OILED,12,1,17.99,0,0,30,12.5,150,810423020123
14324,ANCIANO NO.3 TEMPRANILLO,750ML,,WELL OILED,12,1,12.99,0,0,1,7.6667,92,858828001675
1839,ANDRE         BRUT,750ML,,GAGA,12,1,9.99,0,0,11,7.01,84.12,857430
1839,ANDRE         BRUT,750ML,,GAGA,12,1,9.99,0,0,11,7.01,84.12,85000007433
5883,ANDRE STRAWBERRY MIMOSA,750ML,,GAGA,12,1,9.99,0,0,2,7.01,84.12,85000036990
13909,ANDRE STRAWBERRY MOSCATO,750ML,,GAGA,12,1,9.99,0,0,5,7.01,84.12,85000012352
2410,ANDRE         WHITE(EXTRA DRY),750ML,,GAGA,12,1,9.99,0,0,14,7.01,84.12,857480
2410,ANDRE         WHITE(EXTRA DRY),750ML,,GAGA,12,1,9.99,0,0,14,7.01,84.12,857480
8563,ANGELINE  PINOT NOIR,750ML,,ABAB,12,1,16.49,0,0,10,11.09,133.08,2972270025
8563,ANGELINE  PINOT NOIR,750ML,,ABAB,12,1,16.49,0,0,10,11.09,133.08,729722700127
10888,ANGELS ENVY BOURBON,750ML,,RERR,6,1,63.99,0,0,7,42.09,252.54,850047003003
10888,ANGELS ENVY BOURBON,750ML,,RERR,6,1,63.99,0,0,7,42.09,252.54,850047003003
15998,ANGOSTURA 2OZ BITTERS,2OZ,,FYFY,15,1,4.79,0,0,-2,3.42,51.32,null
13699,ANGOSTURA BITTERS,4OZ,,SOUTH JERSEY,12,1,11.99,0,0,21,8.33,99.96,75496000407
13699,ANGOSTURA BITTERS,4OZ,,SOUTH JERSEY,12,1,11.99,0,0,21,8.6625,103.95,75496000407
13700,ANGOSTURA ORANGE BITTERS,4OZ,,SOUTH JERSEY,12,1,11.99,0,0,1,8.9125,106.95,75496331143
15788,ANGRY ORCHARD 1/2 KEG,EACH,,SHORE,1,1,249.99,0,0,0,202,202,
6810,ANGRY ORCHARD 12PK CRISP APPLE CANS,12OZ,,SHORE,24,12,0,21.99,41.99,12,1.4375,34.5,87692000839
9987,ANGRY ORCHARD 12PK CRISP APPLE NR,12OZ,,SHORE,24,12,0,21.99,41.99,60,1.4375,34.5,87692000334
5760,ANGRY ORCHARD 12PK SEASONAL VARIETY CAN,12OZ,,SHORE,24,12,0,21.99,41.99,60,1.4375,34.5,87692008217
8575,ANGRY ORCHARD 12PK VARIETY CAN,12OZ,,SHORE,24,12,0,21.99,41.99,0,1.4375,34.5,
2062,ANGRY ORCHARD   24OZ CRISP APPLE,24OZ,,SHORE,12,1,3.59,0,37.08,17,2.375,28.5,87692005407
9762,ANGRY ORCHARD  6PK CRISP APPLE NR,12OZ,,SHORE,24,6,0,12.19,43.99,12,1.5833,38,87692821021
9762,ANGRY ORCHARD  6PK CRISP APPLE NR,12OZ,,SHORE,24,6,0,12.19,43.99,12,1.5833,38,87692821007
5704,ANGRY ORCHARD 6PK CRISP IMPERIAL,12OZ,,SHORE,24,6,0,13.09,48.99,0,1.6771,40.25,87692017912
8554,ANGRY ORCHARD 6PK GREEN APPLE  NR,12OZ,,SHORE,24,6,0,12.19,43.99,60,1.5,36,87692001508
8554,ANGRY ORCHARD 6PK GREEN APPLE  NR,12OZ,,SHORE,24,6,0,12.19,43.99,60,1.5,36,87692001492
12213,ANGRY ORCHARD 6PK ROSE NR,12OZ,,SHORE,24,6,0,12.19,43.99,36,1.5,36,87692006602
12213,ANGRY ORCHARD 6PK ROSE NR,12OZ,,SHORE,24,6,0,12.19,43.99,36,1.5,36,87692006596
9001,ANNABELLA CABERNET,750ML,,RWRW,12,1,20.99,0,0,5,14,168,343200094
9001,ANNABELLA CABERNET,750ML,,RWRW,12,1,20.99,0,0,5,14,168,703432001071
9001,ANNABELLA CABERNET,750ML,,RWRW,12,1,20.99,0,0,5,14,168,343200093
9001,ANNABELLA CABERNET,750ML,,RWRW,12,1,20.99,0,0,5,14,168,703432000951
9000,ANNABELLA MERLOT NAPA,750ML,,RWRW,12,1,20.99,0,0,4,14.6667,176,703432000326
14516,ANNABELLA NAPA CHARD,750ML,,RWRW,12,1,20.99,0,0,12,13.3333,160,703432000302
9305,ANNABELLA PINOT NOIR,750ML,,RWRW,12,1,20.99,0,0,10,13.3333,160,703432000395
2121,ANNABELLA SONOMA CHARD,750ML,,RWRW,12,1,16.99,0,0,13,10.6667,128,703432001088
2121,ANNABELLA SONOMA CHARD,750ML,,RWRW,12,1,16.99,0,0,13,10.6667,128,703432001088
1150,ANTHONY'S HILL CABERNET,1.5L,,FYFY,6,1,12.99,0,0,0,6.66,39.96,82896100132
1394,ANTHONY'S HILL CHARDONNAY,1.5L,,FYFY,6,1,12.99,0,0,4,6.66,39.96,82896110292
1331,ANTHONY'S HILL MERLOT,1.5L,,FYFY,6,1,12.99,0,0,8,6.66,39.96,82896100392
1331,ANTHONY'S HILL MERLOT,1.5L,,FYFY,6,1,12.99,0,0,8,6.66,39.96,82896100392
15609,ANTIGAL UNO MALBEC,750ML,,DOZORTSEV AND SONS ENTERPRISES LTD,12,1,19.99,0,0,8,13.33,159.96,874390001035
1234,ANTINORI SANTA CRISTINA SUPERIOR,750ML,,ABAB,12,1,13.99,0,0,8,10,120,810147311057
8271,APEROL APERITIVO,1L,,AL,6,1,35.99,0,0,3,28.09,168.54,721059002387
9388,APEROL APERITIVO,750ML,,AL,12,1,30.99,0,0,6,25.09,301.08,721059001311
9388,APEROL APERITIVO,750ML,,AL,12,1,30.99,0,0,6,25.09,301.08,8678590000
13218,APOTHIC CAB,750ML,,GAGA,12,1,13.99,0,0,32,10,120,85000030967
10918,APOTHIC CRUSH,750ML,,GAGA,12,1,13.99,0,0,7,10,120,85000023488
10380,APOTHIC DARK,750ML,,GAGA,12,1,13.99,0,0,4,10,120,85000022863
11553,APOTHIC INFERNO,750ML,,GAGA,12,1,17.99,0,0,0,13.01,156.12,8500002490
7279,APOTHIC MERLOT,750ML,,GAGA,12,1,13.99,0,0,10,10,120,85000032145
7330,APOTHIC PINOT NOIR,750ML,,GAGA,12,1,13.99,0,0,14,10,120,85000032336
9472,APOTHIC RED,750ML,,GAGA,12,1,13.99,0,0,50,10,120,85000017746
10170,APOTHIC ROSE,750ML,,GAGA,12,1,13.99,0,0,13,10,120,85000021545
13051,APOTHIC SPARKLING RED,750ML,,GAGA,12,1,16.99,0,0,0,11.01,132.12,85000029510
9770,APOTHIC WHITE,750ML,,GAGA,12,1,13.99,0,0,26,10,120,85000019733
9770,APOTHIC WHITE,750ML,,GAGA,12,1,13.99,0,0,26,10,120,85000019733
13394,APPLETON SIGNATURE BLEND,750ML,,GARR,12,1,25.49,0,0,12,19.09,229.08,721059001502
135,ARBOR MIST BLACKBERRY MERLOT,1.5L,,GAGA,6,1,9.99,0,0,6,7.42,44.52,82100179244
1540,ARBOR MIST EXOTIC FRUIT WHITE,1.5L,,GAGA,6,1,9.99,0,0,4,7.42,44.52,82100179060
9665,ARBOR MIST MANGO STRAWERRY MOSCATO,1.5L,,GAGA,6,1,9.99,0,0,4,7.42,44.52,82100738571
7349,ARBOR MIST PEACH MOSCATO,1.5L,,GAGA,6,1,9.99,0,0,5,7.42,44.52,82100739103
2544,ARBOR MIST SANGRIA ZINFANDEL,1.5L,,GAGA,6,1,9.99,0,0,7,7.42,44.52,82100179107
2544,ARBOR MIST SANGRIA ZINFANDEL,1.5L,,GAGA,6,1,9.99,0,0,7,7.42,44.52,82100179107
1355,ARBOR MIST STRAWBER WHITE ZIN,1.5L,,GAGA,6,1,9.99,0,0,6,7.42,44.52,82100179077
15903,ARCHERY SUMMIT DUNDEE PINOT NOIR,750ML,,WBWB,6,1,49.99,0,0,6,34.3333,206,613605062054
13880,ARESTI RESERVA CABERNET SAUVIGNON,750ML,,VWAL,12,1,12.49,0,0,3,9.3333,112,677855000013
13884,ARESTI RESERVA PINOT NOIR,750ML,,VWAL,12,1,12.49,0,0,3,9.3333,112,677855001218
13879,ARESTI RESERVA SAUVIGNON BLANC,750ML,,VWAL,12,1,12.49,0,0,5,9.3333,112,677855000037
13467,ARIEL CAB NON-ALCOHOLIC,750ML,,RERR,12,1,10.99,0,0,7,7.49,89.88,89121850022
13468,ARIEL CHARDONNAY NON-ALCOHOLIC,750ML,,RERR,12,1,10.99,0,0,0,7.49,89.88,89121830024
14057,ARIZONA 34OZ GREEN TEA,32OZ,,6,12,1,2.99,0,0,12,1.4158,16.99,613008721770
14332,ARIZONA 34OZ  HALF&HALF,32OZ,,6,12,1,2.99,0,0,21,1.5825,18.99,613008727000
14332,ARIZONA 34OZ  HALF&HALF,32OZ,,6,12,1,2.99,0,0,21,1.4158,16.99,613008727000
14058,ARIZONA 34OZ  LEMON TEA,32OZ,,6,12,1,2.99,0,0,31,1.5825,18.99,613008721756
14058,ARIZONA 34OZ  LEMON TEA,32OZ,,6,12,1,2.99,0,0,31,1.4158,16.99,613008721756
14058,ARIZONA 34OZ  LEMON TEA,32OZ,,6,12,1,2.99,0,0,31,1.5825,18.99,613008721756
14333,ARIZONA 34OZ  MANGO,32OZ,,6,12,1,2.99,0,0,18,1.5825,18.99,613008742478
14333,ARIZONA 34OZ  MANGO,32OZ,,6,12,1,2.99,0,0,18,1.4158,16.99,613008742478
15168,ARIZONA 34OZ  PEACH,32OZ,,6,12,1,2.99,0,0,12,1.5825,18.99,613008751401
14992,ARIZONA 34OZ  SWEET TEA,32OZ,,6,12,1,2.99,0,0,14,1.5825,18.99,613008722210
14992,ARIZONA 34OZ  SWEET TEA,32OZ,,6,12,1,2.99,0,0,14,1.4158,16.99,613008722210
13736,ARIZONA  HARD GREEN TEA 12PK CANS,12OZ,,ARIZ,24,12,0,18.99,0,0,1.2079,28.99,613008768539
13736,ARIZONA  HARD GREEN TEA 12PK CANS,12OZ,,ARIZ,24,12,0,18.99,0,0,1.2079,28.99,613008763824
13733,ARIZONA  HARD JUICE VARIETY 12PK CANS,12OZ,,ARIZ,24,12,0,18.99,0,0,1.2288,29.49,613008768744
13735,ARIZONA  HARD LEMON 12PK CANS,12OZ,,ARIZ,24,12,0,16.99,0,0,1.0829,25.99,613008766122
13732,ARIZONA  HARD LEMON VARIETY 12PK CANS,12OZ,,ARIZ,24,12,0,16.99,0,0,1.0829,25.99,613008763831
13737,ARIZONA  HARD PEACH 12PK CANS,12OZ,,ARIZ,24,12,0,16.99,0,0,1.0829,25.99,613008768065
13734,ARIZONA  HARD VARIETY #2 12PK CANS,12OZ,,ARIZ,24,12,0,18.99,0,0,1.2288,29.49,
15121,ARNOLD PALMER 1/2 & 1/2 6PK CAN,12OZ,,SHORE,24,6,0,10.99,39.99,24,1.3125,31.5,613008748333
2540,ARNOLD PALMER HALF AND HALF 12 PK CAN,12OZ,,SHORE,24,12,0,19.99,37.99,36,1.25,30,613008752200
4145,ARNOLD PALMER HALF & HALF 24OZ CAN,24OZ,,SHORE,12,1,3.55,0,35.88,21,2.375,28.5,613008748296
4122,ARNOLD PALMER LITE 12 PK CAN,12OZ,,SHORE,24,12,0,19.99,37.99,48,1.25,30,613008763299
4122,ARNOLD PALMER LITE 12 PK CAN,12OZ,,SHORE,24,12,0,19.99,37.99,48,1.25,30,613008763299
4405,ARNOLD PALMER LITE 24OZ CAN,24OZ,,SHORE,12,1,3.55,0,35.88,9,2.375,28.5,613008763565
4404,ARNOLD PALMER RASP 24OZ CAN,24OZ,,SHORE,12,1,3.55,0,35.88,8,2.375,28.5,613008752224
8577,ARNOLD PALMER STRAWBERRY 24OZ CAN,24OZ,,SHORE,12,1,3.55,0,35.88,7,2.375,28.5,613008769376
8578,ARNOLD PALMER VARIETY 12PK CAN,12OZ,,SHORE,24,12,0,19.99,37.99,12,1.25,30,613008768355
14629,ARROWHEAD PINOT NOIR,750ML,,BNP DIST.,12,1,23.99,0,0,12,15,180,616932548772
15736,ARSICCI FATTORIA NANNI CLASSICO,750ML,,RWRW,12,1,20.09,0,0,12,13.3333,160,8052862380013
13838,ARTURO FUENTE CHATEAU FEUNTE CIGAR,NONE,,SUNSET,20,1,7.99,0,0,0,5.9,118,843182100690
15271,ARTURO FUENTE CURLY HEAD CIGAR,NONE,,SUNSET,40,1,3.99,0,0,-2,3,120,843182101185
13836,ARTURO FUENTE DOUBLE CHATEAU CIGAR,NONE,,SUNSET,20,1,8.29,0,0,0,6.5,130,843182101338
4427,ASBURY PARK BLONDE ALE 4PK,16OZ,,148,24,4,0,12.99,75.99,0,2.375,57,159949940011
14788,ASBURY PARK DRY IRISH STOUT 4PK,16OZ,,SHORE,24,4,0,13.99,77.99,8,2.5625,61.5,159939930299
15413,ASBURY PARK HAZY DRAGON IPA 4PK CANS,16OZ,,148,24,4,0,13.99,86.99,0,2.9688,71.25,860013253189
15117,ASBURY PARK SEA DRAGON 1/6 KEG SIXTEL,EACH,,SHORE,1,1,129.99,0,0,0,109,109,
14071,ASBURY PARK SEA DRAGON 19.2,20OZ,,SHORE,12,1,3.69,0,0,0,2.6667,32,159939930084
4426,ASBURY PARK SEA DRAGON 4PK,16OZ,,148,24,4,0,14.09,0,0,2.7292,65.5,159949940080
13822,ASHTON CORONA CIGAR,NONE,,SUNSET,25,1,11.99,0,0,0,9.24,231,819577011797
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,73309200075
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,56843
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,56843
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,56843
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,56843
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,73309200075
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,73309200075
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,73309200075
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,786848000074
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,786848000074
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,786848000074
5684,A SMALL ICE 7LBS,NONE,,EDDIN,1,1,2.99,0,0,228,1.3,1.3,786848000074
14314,ATHLETIC FREE WAVE HAZY IPA 12PK,12OZ,,SHORE,24,12,0,19.99,38.99,12,1.25,30,
4621,ATHLETIC FREE WAVE HAZY IPA 6PK,12OZ,,SHORE,24,6,0,10.99,39.99,12,1.3333,32,855352008484
4621,ATHLETIC FREE WAVE HAZY IPA 6PK,12OZ,,SHORE,24,6,0,10.99,39.99,12,1.3333,32,855352008491
15985,ATHLETIC LAYBACK 6PK,12OZ,,SHORE,24,6,0,10.99,39.99,24,1.3333,32,
8580,ATHLETIC LITE N/A BREW 6PK CAN,12OZ,,SHORE,24,6,0,10.99,39.99,18,1.3333,32,855352008941
15653,ATHLETIC OKTOBERFEST 6PK,12OZ,,SHORE,24,6,0,10.99,39.99,0,1.3333,32,855352008118
8604,ATHLETIC PURSUIT LEMON RADLER 6PK CAN,12OZ,,SHORE,24,6,0,10.99,39.99,0,1.3667,32.8,
4622,ATHLETIC RUN WILD IPA 6PK CAN,12OZ,,SHORE,24,6,0,10.99,39.99,24,1.3333,32,855352008057
4623,ATHLETIC UPSIDE DAWN GOLDEN 6PK CAN,12OZ,,SHORE,24,6,0,10.99,39.99,12,1.3333,32,855352008071
15231,ATLANTIQUE ROSE,750ML,,WELL OILED,12,1,12.99,0,0,5,8.5,102,810423020246
14328,ATLANTIQUE SAUVIGNON BLANC,750ML,,WELL OILED,12,1,12.99,0,0,0,8.5,102,810423020239
14695,AURAMADRE SANGIOVESE ORGANIC,750ML,,11,6,1,10.29,0,0,18,6.6667,40,610563099009
14025,AUSTIN EAST CIDER VARIETY 12PK CANS,12OZ,,REMARKABLE,24,12,0,19.99,35.99,0,1.2667,30.4,858604005347
15298,AUSTIN EAST PINEAPPLE CIDER 6PK CANS,12OZ,,REMARKABLE,24,6,0,9.99,43.99,0,1.4792,35.5,858604005262
15419,AUSTIN HOPE PASO CABERNET SAUVIGNON,750ML,,ALAL,12,1,84.99,0,0,8,59.99,719.88,657891715591
14851,AUSTIN PASO CABERNET SAUVIGNON,750ML,,ALAL,12,1,29.99,0,0,5,19.99,239.88,657891720915
15685,AUVIGUE MACON SOLUTRE,750ML,,BNP DIST.,12,1,30.49,0,0,10,18,216,3439273111019
12629,AVA GRACE PINOT GRIGIO,750ML,,ALAL,12,1,12.99,0,0,10,9.09,109.08,81308004549
14308,AVA GRACE ROSE,750ML,,ALAL,12,1,13.49,0,0,11,9.09,109.08,81308004235
9834,AVALON CABERNET SAUVIGNON CALIFORNIA,750ML,,ABAB,12,1,12.99,0,0,6,7.3333,88,851718000017
